Operateur;Latitude;Longitude;2G;3G;4G
20810;46.3610047947218;6.49122216483913;1;1;1
20820;46.3609316336372;6.4912565468667;1;1;1
20815;46.360983618901;6.49132496455035;0;1;1
20820;45.9146578573464;6.46307257368311;1;0;0
20801;43.3897825993446;6.31131286593866;1;1;0
20810;45.4558876185023;6.43470958898032;1;1;1
20820;45.4559056106977;6.43471070170586;1;1;1
20801;46.3158285881728;6.48888396683572;1;1;0
20815;45.4557460096355;6.43521309718199;0;1;1
20815;45.6338853128449;6.44694797262587;0;1;1
20801;45.8913852774292;6.46305567160767;1;1;1
20801;48.0244973716882;6.60284080540489;1;1;0
20810;45.6173023213828;6.44748274017367;1;1;1
20820;45.6172835429191;6.44750725926935;1;1;1
20810;46.0453746118202;6.47509042444951;1;1;1
20820;46.0453562232609;6.47510220579241;1;1;1
20801;45.1455474833155;6.41943070773252;1;1;0
20801;46.3674977417894;6.49611625632329;1;1;1
20810;43.1441576778464;6.30149315843503;1;1;1
20820;43.1441483152019;6.30150491764618;1;1;1
20820;46.2866665497501;6.49134066078672;1;1;1
20810;46.2866665497501;6.49134066078672;1;1;1
20801;49.2055219308503;6.68832627854117;1;1;0
20815;49.2052786203642;6.68833639220645;0;1;1
20820;49.2053312434491;6.68838135337525;1;1;1
20810;49.2052748422807;6.68845974368413;1;1;1
20820;49.0874362680998;6.68093587915188;1;1;1
20815;49.0874362680998;6.68093587915188;0;1;0
20810;49.0874696801286;6.68102047871662;1;1;1
20810;43.7750065300587;6.34026091785123;0;1;0
20820;43.775031979754;6.34031212434838;1;0;0
20810;45.1683794849667;6.42373417893759;1;1;1
20820;45.1683611033402;6.42374579221968;1;1;1
20820;45.16834703379;6.42391055812253;1;1;0
20820;47.0372770537478;6.54302485141456;1;1;1
20810;47.0372770537478;6.54302485141456;1;1;1
20820;48.6151592203097;6.64986128870279;1;1;1
20810;48.6151592203097;6.64986128870279;1;1;1
20815;43.7748137241267;6.34155479710851;0;1;0
20801;43.7748137241267;6.34155479710851;1;1;0
20820;48.1480753247782;6.61851354875838;1;0;0
20810;44.1926585938957;6.36670004667424;1;1;0
20820;44.1930253752208;6.36678440353992;1;1;0
20815;44.1930343678946;6.36678493678678;0;1;0
20801;44.1930343678946;6.36678493678678;1;1;0
20801;45.1636107449471;6.42582402873678;1;1;1
20801;45.1636107449471;6.42582402873678;1;0;0
20820;48.1547075522591;6.61989695351451;1;1;1
20810;48.1547075522591;6.61989695351451;1;1;1
20801;49.0810654209476;6.68469017509525;0;1;0
20815;43.2361151381877;6.31166826536419;0;1;1
20820;43.2361316041932;6.31171846554167;1;1;0
20801;49.2153845010374;6.69453910154346;0;1;0
20810;43.2447354318;6.31240941672823;1;1;0
20820;44.3414965676252;6.37659044452319;1;1;1
20810;44.3414965676252;6.37659044452319;1;1;1
20820;45.4621293501949;6.44484265784396;1;1;1
20810;45.462098042088;6.4449816056808;1;1;1
20801;45.4619353276447;6.44499712769553;1;1;1
20801;49.1345707955217;6.6892523192402;1;1;0
20810;49.1345977386299;6.68925423907494;1;1;1
20820;49.134659766047;6.68928609276164;1;1;1
20810;45.2370763758895;6.43129490742048;0;1;0
20801;45.4563369981439;6.44503406439151;0;1;0
20801;43.2358594577242;6.31295884495028;1;1;1
20810;48.2707458208756;6.62967832375976;1;1;0
20815;48.2707454074327;6.62969178687757;0;1;0
20801;46.1194016751344;6.48749060401461;1;1;0
20801;45.0416866588797;6.42036678619903;1;0;0
20801;46.0552651177183;6.48352284796761;1;0;0
20820;46.0552639263115;6.48356161240282;1;1;1
20810;46.0552639263115;6.48356161240282;1;1;1
20801;48.2706255613881;6.63007478482649;0;1;0
20820;48.895280484373;6.6736747644744;1;1;1
20810;48.895280484373;6.6736747644744;1;1;1
20810;45.0419479429566;6.42066242168353;1;1;0
20820;45.0416640427124;6.42110268951577;1;1;1
20815;45.0419429000941;6.42111974145229;0;1;1
20801;48.3434780506545;6.63575065537805;1;1;1
20815;49.1406826711568;6.69217093393473;0;1;1
20801;43.3750396136188;6.32287005267173;1;1;1
20801;48.1384964371896;6.62244637249991;1;1;1
20820;46.3842582229617;6.50654104394442;1;1;1
20810;46.3842582229617;6.50654104394442;1;1;1
20815;46.3842672187415;6.50654162158454;0;1;1
20820;48.1363597128259;6.62309380431758;1;1;1
20815;48.1363597128259;6.62309380431758;0;1;1
20810;48.1363597128259;6.62309380431758;1;1;1
20801;49.1903157126467;6.69729342065009;0;1;0
20801;48.0863713298789;6.62027307973724;1;1;1
20820;48.0863803190291;6.62027369527818;1;1;1
20810;46.2071901874898;6.49614271790611;1;1;0
20810;48.0861886598683;6.62035468253182;1;1;1
20815;48.0862368205535;6.62054620315069;0;1;1
20801;46.3970060120541;6.50909250184798;1;1;1
20801;48.3063440391911;6.63661508896693;0;1;0
20820;43.1143479139145;6.31039529678434;1;1;0
20820;44.0299954463938;6.36416132352003;1;1;0
20815;44.0299954463938;6.36416132352003;0;1;0
20801;44.0299954463938;6.36416132352003;0;1;0
20810;44.0299954463938;6.36416132352003;1;1;0
20820;48.0102785446475;6.61704367163185;1;1;1
20810;48.0102785446475;6.61704367163185;1;1;1
20801;48.0104632055708;6.61719053870861;1;1;1
20801;47.9621987346632;6.61443286579439;1;1;1
20820;47.9622167144501;6.61443409201405;1;1;1
20815;48.0105905542925;6.61773624912806;0;1;1
20810;47.9623241813742;6.61445483428353;1;1;1
20815;47.9622608403295;6.61446392740306;0;1;1
20801;45.553987750841;6.45790173932587;1;1;0
20801;48.3521373544782;6.64206507062063;0;1;0
20815;47.4373550987005;6.57995117043565;0;1;1
20820;47.4369765930919;6.57995242325574;1;1;1
20810;47.4369765930919;6.57995242325574;1;1;1
20810;48.3329666111083;6.64104867613396;1;1;1
20801;48.3330115485951;6.64105178598648;1;1;1
20820;48.3330335343577;6.64121539936644;1;1;1
20801;47.43731588077;6.58034698690595;1;1;1
20801;46.2452756111633;6.5024982729957;1;0;0
20801;49.0749974463865;6.69352085000733;1;1;0
20815;49.075023970574;6.69353644111715;0;1;1
20815;46.2450405187848;6.50252220808323;0;1;1
20801;45.7205529373897;6.46944156237811;1;1;0
20810;45.7203568980456;6.4696608843545;1;1;1
20820;45.7785613818953;6.47334410684468;1;1;0
20820;45.7785613818953;6.47334410684468;1;1;1
20810;45.7785613818953;6.47334410684468;0;0;1
20820;45.7202653541053;6.46970661054782;1;1;1
20815;45.7202829508911;6.46972058329629;0;1;1
20820;45.5902775809529;6.46193833059045;1;1;1
20815;45.5902775809529;6.46193833059045;0;1;0
20810;45.5902775809529;6.46193833059045;1;1;1
20815;46.2847257311343;6.5063890133099;0;1;1
20801;48.926473000106;6.68455403478242;1;0;0
20820;45.151099441926;6.43555155622779;1;1;0
20801;46.3473563746987;6.51152713264684;1;1;1
20810;46.3473625682573;6.51161864279857;1;1;1
20820;46.3473523714789;6.51165703559574;1;1;1
20815;46.3473609669454;6.51167060398362;0;1;0
20810;45.1505877677024;6.43753247675531;1;1;1
20820;49.1356395750154;6.70192092573966;1;1;1
20810;49.1356395750154;6.70192092573966;1;1;1
20801;43.395979642752;6.33411818322713;1;1;1
20801;49.1924684448094;6.70777408210858;0;1;0
20820;49.1924953860641;6.70777601373324;1;1;1
20820;49.1042883319016;6.7016684571871;1;1;1
20815;49.1924771213507;6.70807681764989;0;1;0
20810;49.1923835188482;6.70819369769561;1;1;1
20810;46.3938907738429;6.51805034954398;1;1;1
20801;49.1046101036246;6.70203417599424;1;1;1
20820;46.3665869032686;6.51664346972295;1;1;1
20810;46.3665869032686;6.51664346972295;1;1;1
20815;45.5638929893763;6.46639839661336;0;1;0
20820;46.4009023169123;6.51954450196766;1;1;1
20820;45.8726455258667;6.48593089324758;1;1;0
20810;45.872688916963;6.48598525261382;1;1;1
20820;47.5324334706729;6.59444964704815;1;1;0
20801;47.5324334706729;6.59444964704815;0;1;0
20810;47.5324334706729;6.59444964704815;1;1;0
20815;47.5324420531903;6.59446352934888;0;1;0
20810;48.036764313786;6.62871296784586;1;1;1
20801;48.0365657202634;6.6287262143387;1;1;0
20820;48.0366825824215;6.62873422751511;1;1;1
20820;45.5636182715676;6.46683032904621;1;1;1
20810;45.5636182715676;6.46683032904621;1;1;1
20815;48.0365885543814;6.62886209945434;0;1;1
20810;45.2094268887536;6.44499628561377;1;1;0
20801;48.9150437402562;6.69027330098748;1;1;1
20801;47.1382229766543;6.56851410796327;1;1;0
20801;47.9232286977394;6.62137375825298;0;1;0
20820;47.9232466778836;6.62137498592364;1;1;0
20810;47.9232466778836;6.62137498592364;1;1;0
20810;49.1048487402753;6.70392938611649;1;1;1
20815;47.923246265291;6.6213883609487;0;1;0
20810;45.5436268793718;6.46623461438752;1;1;1
20820;45.5439366037437;6.46642072970156;1;1;1
20810;43.5912193636647;6.34866445119042;1;0;0
20801;45.2105461235013;6.44611094815913;1;1;1
20820;45.2108155999462;6.44614034713913;1;1;0
20815;44.5638904487099;6.4066651395627;0;1;1
20815;45.2110209283473;6.44620403494108;0;1;0
20801;44.5249149908873;6.40446435611261;1;1;0
20810;45.7572076119311;6.4806674546545;1;1;0
20801;45.7573686178682;6.48099952177948;1;1;0
20801;49.1552753851359;6.70992601475925;1;1;1
20820;43.092949353021;6.32181004353325;1;1;0
20801;43.0927410648171;6.32214201368796;0;1;0
20801;47.6105885053397;6.60360502374679;0;1;0
20820;47.6105970864331;6.60361892783754;1;1;0
20815;47.6105970864331;6.60361892783754;0;1;0
20810;47.6105970864331;6.60361892783754;1;1;0
20810;43.0925878278142;6.32244029412496;1;1;0
20810;49.2119249343121;6.71601094480996;1;1;1
20801;48.5033870143291;6.66625701595496;1;1;0
20801;47.1172881530104;6.5719988556516;1;1;0
20801;49.2119418219041;6.71663035372731;1;1;1
20820;49.211940975911;6.71665776823808;1;1;1
20820;47.1173895646247;6.5722168190904;1;1;0
20815;47.642506311042;6.60876170035211;0;1;0
20801;45.9679683424156;6.49927291106928;1;1;1
20810;47.6435300022735;6.60945762086308;1;1;1
20801;47.6426128065256;6.60968885737775;0;1;0
20801;48.3388407404054;6.65763927215196;0;1;1
20815;48.3388582985428;6.65765400221167;0;1;0
20820;46.0926380361132;6.50889029114148;1;1;1
20801;46.0926380361132;6.50889029114148;1;1;1
20815;46.092761580023;6.50897592126135;0;1;1
20810;46.092778771965;6.50900293144395;1;1;1
20820;43.1705371634464;6.33215156863844;1;1;1
20810;43.1705180516063;6.33218736589625;1;1;1
20801;43.1708591679232;6.33221934471498;1;1;0
20820;49.0944414471098;6.71332824794462;1;1;1
20810;49.0942695351091;6.7133570477456;1;1;1
20815;45.5038926283474;6.47304559488969;0;1;1
20801;45.8633258517294;6.49583066684304;1;1;0
20815;49.0941721141324;6.71359678223127;0;1;1
20801;49.0941447476434;6.71360852738547;1;1;1
20820;43.1507607225884;6.33236360602755;1;1;1
20801;43.1508374275234;6.33250328306406;1;1;1
20820;44.5389277564185;6.41492234340586;1;1;1
20810;44.5389277564185;6.41492234340586;1;1;1
20801;49.1680425194934;6.72086144993805;0;1;0
20810;49.1138494274305;6.71880568383545;1;0;0
20801;43.3744427047367;6.34836196039016;1;1;0
20820;46.3017328721634;6.52774149906352;1;1;1
20810;46.3017328721634;6.52774149906352;1;1;1
20801;49.1733170461301;6.72405494001527;1;1;0
20810;49.1054054447189;6.7194196777232;1;1;1
20815;49.1054413692501;6.7194222569676;0;1;1
20820;49.1055487194766;6.71944367382353;1;1;1
20820;48.917024669572;6.70599953952084;1;1;1
20810;48.917024669572;6.70599953952084;1;1;1
20801;49.1053199575024;6.7195643438878;1;1;1
20820;49.1605925973475;6.7236881673006;1;1;1
20815;49.1605925973475;6.7236881673006;0;1;1
20810;49.1605925973475;6.7236881673006;1;1;1
20810;45.8109573248953;6.49782360855564;1;1;1
20820;45.8108931560942;6.49785820957824;1;1;1
20801;45.8109815217382;6.49791536871218;1;1;0
20815;45.8111120762184;6.49806542896467;0;1;1
20801;46.3751048514572;6.5344209886386;1;1;1
20820;44.3176688997937;6.40656873369531;1;0;0
20815;44.318044278079;6.4066666014362;0;1;1
20801;44.318044278079;6.4066666014362;1;1;0
20815;49.1713667711104;6.72628932113003;0;1;1
20815;44.3050718890062;6.40690302703172;0;1;0
20801;44.3050718890062;6.40690302703172;1;1;0
20820;44.3049987803978;6.40693627153477;1;1;1
20801;46.2474402413182;6.52782884376949;1;1;0
20810;49.1272207832379;6.72388053042636;1;1;1
20820;43.3874889419039;6.35304712441433;1;1;1
20801;49.1271888333307;6.72433083636299;1;1;1
20820;49.1272153521653;6.72434645894299;1;1;1
20810;43.388075285614;6.35330352261013;1;1;0
20810;44.3051134839019;6.40759559281073;1;1;0
20810;43.1239852830677;6.33824326472002;1;1;0
20810;47.6946204901059;6.62481015065407;1;1;0
20815;45.5366721396755;6.48388402838101;0;1;1
20801;46.133376610229;6.52181633429378;1;1;0
20820;45.5367335226351;6.48393918734501;1;1;0
20810;45.5367335226351;6.48393918734501;1;1;0
20801;45.5367241295145;6.48395142292583;1;1;0
20801;43.3969269584565;6.35474547269975;1;1;0
20820;43.4856793133739;6.35992740330279;1;1;0
20820;47.694804057968;6.62586361258981;1;1;1
20815;47.694724277945;6.62611175230432;0;1;1
20815;43.3951475095712;6.35550610198645;0;1;1
20820;46.1213964592288;6.52242145144602;1;1;1
20810;46.1213964592288;6.52242145144602;1;1;1
20815;46.121405053588;6.52243496568281;0;1;1
20815;43.1423721743001;6.3410265933618;0;1;1
20815;47.6716553512468;6.62503579535107;0;1;0
20801;48.6719611074542;6.69450581829097;1;1;0
20820;48.6719880618914;6.69450772384758;1;1;0
20815;48.6719880618914;6.69450772384758;0;1;0
20810;48.6719880618914;6.69450772384758;1;1;0
20820;45.9495244234054;6.5118364500848;0;1;0
20801;49.1566850233911;6.72954122490135;0;1;0
20801;47.6727067301515;6.62570761930962;0;1;0
20820;47.6727157214806;6.62570823099192;1;1;0
20810;47.6727157214806;6.62570823099192;1;1;0
20801;44.8905220983315;6.44615292883535;1;0;0
20815;43.4816588007808;6.36180702454057;0;1;0
20801;43.4816588007808;6.36180702454057;1;1;1
20810;43.4815662329423;6.36188817572255;1;1;0
20820;43.1527240512763;6.34280563339339;1;1;1
20815;45.209143291605;6.46638638340036;0;1;1
20820;45.2091522871438;6.46638694240877;1;1;0
20820;46.394375630894;6.54170018991139;1;0;0
20801;46.3943638090229;6.54179061513004;1;1;1
20801;45.784406974511;6.50291812018479;0;1;0
20810;43.1429148993739;6.34297585484983;1;1;0
20820;47.3588777803878;6.60610240666809;1;1;1
20801;47.3588368280626;6.60655056275701;1;1;1
20820;45.2090513772802;6.46760469798608;1;1;1
20810;45.2090513772802;6.46760469798608;1;1;1
20815;47.3588785037435;6.60665946270057;0;1;1
20810;47.3596893968661;6.60724450076426;1;1;1
20820;48.4957953307335;6.68632202169085;1;1;1
20810;48.4957953307335;6.68632202169085;1;1;1
20801;48.8965780904336;6.71475648057339;1;1;1
20820;46.2536851689887;6.5354299414737;1;1;1
20810;46.2534488607503;6.53549264244472;1;1;1
20801;47.6936140911202;6.63110748329555;1;1;1
20801;48.8144094995842;6.70943045034227;1;1;1
20815;48.8144360281261;6.70944597162748;0;1;1
20820;45.5172439479387;6.48924121019715;1;1;1
20810;45.5172439479387;6.48924121019715;1;1;1
20820;46.3783526763911;6.54449004851664;1;1;1
20815;46.3783616719849;6.5444906323409;0;1;1
20810;46.3783948258436;6.54458394965692;1;1;1
20820;43.5423636431967;6.3699179203013;1;0;0
20810;43.5422882756919;6.37002491413066;0;1;0
20815;43.5424567649926;6.3701090845444;0;1;0
20815;47.9286110995164;6.64888573954983;0;1;1
20801;43.5424064450332;6.37027944798605;1;1;1
20820;47.9284091644519;6.64900589244293;1;1;1
20810;47.9284091644519;6.64900589244293;1;1;1
20801;47.5039550173737;6.62018180630098;1;1;0
20820;43.8658595148404;6.38962413756181;1;1;0
20810;43.8658595148404;6.38962413756181;1;1;0
20815;43.8658591286497;6.3896365646942;0;1;0
20801;43.8658591286497;6.3896365646942;0;0;0
20810;47.5043191561443;6.62035274159431;1;1;0
20820;45.7470856044748;6.50537974750323;1;1;1
20801;45.4365623728248;6.48583826515854;1;1;0
20820;45.4365251974029;6.48587434033583;1;1;1
20810;45.4365251974029;6.48587434033583;1;1;1
20815;45.7469446698856;6.50556392447773;0;1;1
20810;45.7470400290988;6.50568584702834;1;1;1
20810;43.497937850144;6.36854893499941;1;1;0
20820;43.4980531698356;6.3686051780712;1;1;1
20815;43.1352424587552;6.34797764683613;0;1;1
20801;44.4402249865313;6.42541087802826;1;1;0
20801;47.7172369727707;6.63696409512444;1;1;0
20801;48.5752532727032;6.6966791639105;1;1;0
20801;47.6114043896782;6.63018995785921;0;1;0
20820;47.6114133812703;6.63019056959403;1;1;0
20810;47.6114133812703;6.63019056959403;1;1;0
20815;47.6114223728622;6.63019118132907;0;1;0
20815;47.1416822575293;6.59880580242072;0;1;1
20820;47.1416708028299;6.59888428807416;1;1;1
20810;47.1398017426577;6.59899710138765;1;1;1
20820;49.1611036103501;6.73971375497315;1;1;1
20810;43.1339891353715;6.35006848430437;1;1;1
20820;43.1340250808731;6.35007056785654;1;1;1
20801;48.1421292399153;6.6678097598232;1;1;0
20810;49.1609150609514;6.73998833930131;1;1;1
20815;48.1421467992268;6.66782443843067;0;1;0
20810;48.1421467992268;6.66782443843067;1;1;0
20810;49.1019359983258;6.73579914308563;1;1;1
20801;44.4380447608597;6.42771857999334;1;0;0
20820;44.438447512159;6.42780587944364;1;1;1
20810;44.438447512159;6.42780587944364;1;1;1
20801;49.1015596947252;6.73603247186425;1;1;1
20820;49.101586212708;6.73604809270675;1;1;1
20810;43.1032213576748;6.34882655462167;1;1;1
20801;43.103229199817;6.34886386599478;1;1;1
20820;43.103292102885;6.34886750896473;1;1;1
20815;43.1033362709678;6.34889463843925;0;1;1
20815;44.4386109646944;6.4280547407703;0;1;1
20810;47.1281544590308;6.59939398165377;1;1;1
20810;45.8144869469468;6.51390250046318;1;1;1
20820;47.1279639192111;6.59972458176179;1;1;1
20810;47.57017911819;6.62965092661402;1;1;1
20820;45.8145684940514;6.51417839282817;1;1;1
20810;45.1719360583989;6.47398888596666;1;1;0
20820;45.1719798474824;6.47402983691462;1;1;0
20815;45.1725519905221;6.47418012489601;0;1;1
20801;45.1725519905221;6.47418012489601;1;1;1
20801;45.1725519905221;6.47418012489601;0;0;0
20801;49.1641521483336;6.74211639150466;1;1;1
20815;49.16421245624;6.74220310433045;0;1;1
20801;45.8797189332104;6.5194423986998;1;1;0
20801;45.8071954075119;6.51619641307464;1;1;1
20801;49.0872041628933;6.73858821957545;1;1;0
20815;49.0872311064617;6.73859016328796;0;1;1
20810;49.0872657545751;6.73863377727423;1;1;0
20801;48.3975573388043;6.68977618262173;1;1;0
20820;48.3975663256115;6.6897768136837;1;1;0
20810;48.3975663256115;6.6897768136837;1;1;0
20815;48.3975748921742;6.68979093985831;0;1;0
20810;46.0786740646082;6.53477075942791;1;1;1
20820;46.0787142082377;6.53492877410966;1;1;1
20815;46.0787232041166;6.53492935318519;0;1;1
20801;46.0787257519715;6.53513675819757;0;1;0
20801;47.0600524210675;6.59951679555977;1;1;1
20801;46.0588040287324;6.53401013740319;0;1;0
20810;46.0588098014934;6.53411409167472;1;1;1
20820;46.0588899587058;6.53414514419946;1;1;1
20801;45.3791650354818;6.49221629823895;1;1;1
20820;45.3792522057284;6.49231129833607;1;1;1
20820;48.0322819574008;6.66751670759713;1;1;1
20810;48.0322819574008;6.66751670759713;1;1;1
20810;45.3797154410453;6.49277523369943;1;1;1
20801;48.0322930469115;6.66802786002583;1;1;0
20820;43.7968378667085;6.39652378152427;1;1;0
20810;43.7968378667085;6.39652378152427;0;1;0
20815;43.7968464702326;6.39653672784382;0;1;0
20801;43.7968464702326;6.39653672784382;1;1;0
20815;47.3575021528262;6.62221580929865;0;1;1
20801;43.125785317051;6.35766792012175;1;1;0
20815;43.1256826444575;6.35778486173475;0;1;1
20810;43.12578034641;6.35782740899704;1;1;1
20820;43.1258073052411;6.35782897505565;1;1;1
20801;43.1280687900128;6.35805868005978;1;1;1
20801;47.0781111012186;6.60450907845316;1;1;1
20801;46.3833228113043;6.55999966563751;1;1;1
20810;43.9394538469696;6.40781150428013;1;1;0
20820;43.9396751327037;6.40793692566869;1;1;0
20801;43.9396751327037;6.40793692566869;1;1;0
20801;44.5614638020291;6.44565323966923;1;1;1
20815;44.5614575185032;6.44585451798294;0;1;0
20801;47.1836985605146;6.61409519966359;1;1;0
20820;47.1837075538993;6.61409580384906;1;1;0
20815;47.1837075538993;6.61409580384906;0;1;0
20810;47.1837075538993;6.61409580384906;1;1;0
20801;43.1384173601148;6.3613768214658;1;1;1
20810;48.0544372289662;6.67376898620373;1;1;1
20820;48.054442451258;6.67389028028699;1;1;1
20820;48.2384117338736;6.68692775171178;1;1;1
20801;44.9972195612843;6.47360234206431;1;1;0
20810;48.2385124485825;6.68716402125184;1;1;1
